user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime
719596,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32.0,0,0
497227,149443,True,0,4,0,0,0,6,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,78.0,89.0,0,0
998152,149443,True,0,5,0,0,0,6,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,157.0,157.0,0,0
350493,149443,True,0,6,0,0,0,9,0,0,0,0,0,6,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,108.0,183.0,0,0
150760,149443,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.0,173.0,0,0
600849,149443,True,0,5,0,0,0,6,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,160.0,0,0
1065763,149443,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.0,0,0
591515,149443,True,0,3,0,0,0,12,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,5.0,80.0,0,0
54065,149443,True,0,6,0,1,0,14,0,2,0,0,0,6,0,1,3,0,1,0,8,0,1,0,0,0,0,0,0,0,128.0,250.0,0,0
695505,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899793,149443,True,0,8,1,0,0,17,1,0,0,0,0,8,1,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,447.0,683.0,0,0
689813,149443,True,0,1,0,0,0,29,1,0,0,0,0,1,0,0,14,1,0,0,28,1,0,0,0,0,0,0,0,0,19.0,705.0,0,0
1067450,149443,True,0,2,0,0,0,31,0,0,1,0,0,2,0,0,8,0,0,1,29,0,0,1,0,0,0,0,0,0,10.0,995.0,0,0
896334,149443,True,0,2,0,0,0,6,0,0,0,0,0,2,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15.0,0,0
771400,149443,True,0,1,0,0,0,14,0,0,0,0,0,1,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,13.0,178.0,0,0
557606,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029979,149443,True,0,3,0,0,0,28,1,3,1,0,0,3,0,0,10,1,2,1,25,1,3,1,0,0,0,0,0,0,0,1543.0,0,0
793361,149443,True,0,2,1,1,0,11,3,3,0,0,0,2,1,1,2,1,1,0,9,2,2,0,0,0,0,0,0,0,74.0,255.0,0,0
834240,149443,True,0,1,0,0,0,9,1,0,0,0,0,1,0,0,4,1,0,0,8,1,0,0,0,0,0,0,0,0,66.0,365.0,0,0
363319,149443,True,0,12,0,2,0,44,0,4,0,0,0,12,0,2,8,0,2,0,32,0,2,0,0,0,0,0,0,0,321.0,1255.0,0,0
814854,149443,True,0,14,0,0,1,20,0,0,1,0,0,7,0,0,4,0,0,0,5,0,0,0,923785.0,0,0,923785.0,0,0,232.0,272.0,0,0
883827,149443,True,0,5,0,0,0,35,0,0,0,0,0,5,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,79.0,1202.0,0,0
257777,149443,True,0,6,0,0,0,30,0,0,0,0,0,6,0,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,162.0,836.0,0,0
868805,149443,True,0,3,2,0,0,39,5,3,0,0,0,3,2,0,19,3,2,0,36,3,3,0,0,0,0,0,0,0,16.0,926.0,0,0
714683,149443,True,0,3,0,0,0,30,0,1,0,0,0,3,0,0,11,0,1,0,27,0,1,0,0,0,0,0,0,0,189.0,1721.0,0,0
816523,149443,True,0,11,1,0,1,15,2,0,1,0,0,5,1,0,1,1,0,0,4,1,0,0,172.0,21.0,0,258.0,247.0,0,157.0,258.0,0,0
63055,149443,True,0,5,0,0,0,7,0,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,165.0,174.0,0,0
798638,149443,True,0,2,0,0,0,51,0,1,2,0,0,2,0,0,18,0,1,2,49,0,1,2,0,0,0,0,0,0,25.0,1739.0,0,0
123674,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953452,149443,True,0,1,0,0,0,4,0,0,1,0,0,1,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,191.0,0,0
442063,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788358,149443,True,0,3,0,0,0,46,0,0,1,0,0,3,0,0,10,0,0,1,43,0,0,1,0,0,0,0,0,0,19.0,864.0,0,0
404922,149443,True,0,31,0,0,1,67,0,0,1,0,0,9,0,0,2,0,0,0,3,0,0,0,185.0,0,0,185.0,0,0,155.0,185.0,0,0
481261,149443,True,0,10,0,1,0,132,0,8,1,0,0,10,0,1,31,0,6,1,122,0,7,1,0,0,0,0,0,0,292.0,3709.0,0,0
54021,149443,True,0,1,0,0,0,13,0,0,1,0,0,1,0,0,4,0,0,1,12,0,0,1,0,0,0,0,0,0,8.0,335.0,0,0
830023,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689285,149443,True,0,2,0,0,0,8,0,0,1,0,0,2,0,0,2,0,0,1,6,0,0,1,0,0,0,0,0,0,166.0,651.0,0,0
1136131,149443,True,0,1,0,0,0,9,0,0,0,0,0,1,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,12.0,91.0,0,0
799433,149443,True,0,2,0,0,0,10,0,0,1,0,0,2,0,0,3,0,0,1,8,0,0,1,0,0,0,0,0,0,36.0,125.0,0,0
725587,149443,True,0,1,0,0,0,9,0,2,0,0,0,1,0,0,3,0,2,0,8,0,2,0,0,0,0,0,0,0,0,330.0,0,0
682959,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970039,149443,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,0,0
743582,149443,True,0,1,0,0,0,85,0,5,0,0,0,1,0,0,22,0,5,0,84,0,5,0,0,0,0,0,0,0,134.0,1477.0,0,0
1039755,149443,True,0,1,0,0,0,22,2,0,0,0,0,1,0,0,7,1,0,0,21,2,0,0,0,0,0,0,0,0,0,829.0,0,0
140098,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414030,149443,True,0,3,0,0,0,5,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,19.0,19.0,0,0
312392,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682026,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,277.0,0,0
877870,149443,True,0,4,0,0,0,10,0,0,0,0,0,4,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22.0,0,0
183382,149443,True,0,1,0,0,0,14,0,0,1,0,0,1,0,0,5,0,0,1,13,0,0,1,0,0,0,0,0,0,16.0,567.0,0,0
358117,149443,True,0,2,0,0,0,20,0,0,1,0,0,2,0,0,5,0,0,1,18,0,0,1,0,0,0,0,0,0,240.0,951.0,0,0
1011815,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,240.0,366.0,0,0
85644,149443,True,0,1,0,0,0,24,3,0,0,0,0,1,0,0,3,2,0,0,23,3,0,0,0,0,0,0,0,0,82.0,929.0,0,0
667396,149443,True,0,13,0,2,2,19,0,2,2,1,345.0,6,0,2,6,0,0,0,6,0,0,0,97074.0,0,96977.0,97074.0,0,96977.0,689.0,1196.0,316.0,316.0
1132220,149443,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
198010,149443,True,0,4,1,0,0,60,13,6,0,0,0,4,1,0,17,12,5,0,56,12,6,0,0,0,0,0,0,0,383.0,2065.0,0,0
1032677,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,10.0,20.0,0,0
438219,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84554,149443,True,0,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.0,378.0,0,0
538082,149443,True,0,6,0,0,0,18,0,0,0,0,0,6,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,103.0,188.0,0,0
773108,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919175,149443,True,0,6,0,1,0,31,1,3,0,0,0,6,0,1,9,1,2,0,25,1,2,0,0,0,0,0,0,0,250.0,811.0,0,0
855393,149443,True,0,4,0,0,0,13,1,0,0,0,0,4,0,0,2,1,0,0,9,1,0,0,0,0,0,0,0,0,30.0,394.0,0,0
716535,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791532,149443,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,11.0,0,0
22264,149443,True,0,2,0,0,0,31,1,1,0,0,0,2,0,0,10,1,1,0,29,1,1,0,0,0,0,0,0,0,74.0,867.0,0,0
711690,149443,True,0,1,0,0,0,97,5,1,1,0,0,1,0,0,26,4,1,1,96,5,1,1,0,0,0,0,0,0,67.0,5147.0,0,0
177979,149443,True,0,1,0,0,0,142,6,0,0,0,0,1,0,0,23,4,0,0,141,6,0,0,0,0,0,0,0,0,26.0,3200.0,0,0
358190,149443,True,0,10,0,0,0,18,0,0,0,0,0,10,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,115.0,237.0,0,0
655980,149443,True,0,6,2,0,0,8,2,0,0,0,0,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,396.0,619.0,0,0
196566,149443,True,0,2,0,0,0,14,0,0,0,0,0,2,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,15.0,200.0,0,0
466403,149443,True,0,31,0,0,1,37,0,0,1,0,0,19,0,0,1,0,0,0,3,0,0,0,2100.0,0,0,2100.0,0,0,1208.0,1371.0,0,0
453017,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039167,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116295,149443,True,0,6,0,0,0,15,0,0,0,0,0,6,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,96.0,635.0,0,0
25152,149443,True,0,3,0,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,39.0,0,0
666659,149443,True,0,5,0,1,0,26,0,1,1,0,0,5,0,1,14,0,0,1,21,0,0,1,0,0,0,0,0,0,313.0,2018.0,0,0
881487,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161892,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184951,149443,True,0,2,0,0,0,31,1,0,0,0,0,2,0,0,9,1,0,0,29,1,0,0,0,0,0,0,0,0,131.0,756.0,0,0
1115873,149443,True,0,5,0,0,0,7,0,0,0,0,0,5,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,185.0,185.0,0,0
943197,149443,True,0,1,0,0,0,34,0,0,0,0,0,1,0,0,15,0,0,0,33,0,0,0,0,0,0,0,0,0,11.0,761.0,0,0
272079,149443,True,0,5,0,0,0,18,0,0,0,0,0,5,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,328.0,552.0,0,0
333299,149443,True,0,3,0,0,0,9,0,0,0,0,0,3,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,26.0,26.0,0,0
525349,149443,True,0,1,0,0,0,20,0,1,1,0,0,1,0,0,9,0,1,1,19,0,1,1,0,0,0,0,0,0,0,1103.0,0,0
696590,149443,True,0,16,0,0,0,49,1,0,0,0,0,16,0,0,14,1,0,0,33,1,0,0,0,0,0,0,0,0,429.0,1290.0,0,0
1058289,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,47.0,110.0,0,0
334525,149443,True,0,1,0,0,0,8,1,0,0,0,0,1,0,0,2,1,0,0,7,1,0,0,0,0,0,0,0,0,0,100.0,0,0
492792,149443,True,0,3,0,0,0,41,0,0,0,0,0,3,0,0,10,0,0,0,38,0,0,0,0,0,0,0,0,0,47.0,511.0,0,0
808384,149443,True,0,5,0,0,0,34,0,1,0,0,0,5,0,0,13,0,1,0,29,0,1,0,0,0,0,0,0,0,114.0,928.0,0,0
996954,149443,True,0,1,2,0,0,11,3,0,0,0,0,1,2,0,8,1,0,0,10,1,0,0,0,0,0,0,0,0,11.0,167.0,0,0
552748,149443,True,0,1,0,0,0,8,0,1,0,0,0,1,0,0,6,0,1,0,7,0,1,0,0,0,0,0,0,0,0,118.0,0,0
770382,149443,True,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0,118.0,0,0
451340,149443,True,0,1,0,0,0,17,0,0,0,0,0,1,0,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,45.0,560.0,0,0
75905,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502910,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863711,149443,True,0,2,0,0,0,33,1,3,1,0,0,2,0,0,9,1,3,1,31,1,3,1,0,0,0,0,0,0,14.0,1756.0,0,0
872638,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763643,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27.0,0,0
893195,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339023,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790778,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
174631,149443,True,0,1,0,0,0,6,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,10.0,237.0,0,0
877112,149443,True,0,1,0,0,0,55,0,2,1,0,0,1,0,0,26,0,2,1,54,0,2,1,0,0,0,0,0,0,11.0,1960.0,0,0
591001,149443,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695673,149443,True,0,36,0,0,0,43,0,0,0,0,0,36,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,984.0,1021.0,0,0
602093,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784208,149443,True,0,17,0,1,1,29,0,1,1,0,0,5,0,1,3,0,0,0,3,0,0,0,253.0,0,7.0,253.0,0,7.0,193.0,253.0,0,0
132327,149443,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
749879,149443,True,0,1,0,0,0,12,0,0,0,0,0,1,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,22.0,317.0,0,0
243085,149443,True,0,1,0,0,0,8,0,0,1,0,0,1,0,0,2,0,0,1,7,0,0,1,0,0,0,0,0,0,0,110.0,0,0
698661,149443,True,0,3,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,19.0,136.0,0,0
1104762,149443,True,0,6,0,0,0,28,0,0,0,0,0,6,0,0,10,0,0,0,22,0,0,0,0,0,0,0,0,0,201.0,1129.0,0,0
554878,149443,True,0,17,0,1,0,40,0,1,0,0,0,17,0,1,13,0,0,0,23,0,0,0,0,0,0,0,0,0,548.0,896.0,0,0
776675,149443,True,0,13,0,0,0,34,0,0,0,0,0,13,0,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,338.0,1181.0,0,0
204572,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778736,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204207,149443,True,0,1,0,0,0,10,0,0,0,0,0,1,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,478.0,0,0
251131,149443,True,0,1,0,0,0,21,0,1,0,0,0,1,0,0,7,0,1,0,20,0,1,0,0,0,0,0,0,0,54.0,1060.0,0,0
204372,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357256,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555681,149443,True,0,4,0,0,0,11,1,0,0,0,0,4,0,0,3,1,0,0,7,1,0,0,0,0,0,0,0,0,249.0,435.0,0,0
576308,149443,True,0,1,0,0,0,33,0,3,1,0,0,1,0,0,14,0,3,1,32,0,3,1,0,0,0,0,0,0,0,798.0,0,0
1023576,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010048,149443,True,0,1,0,0,0,11,0,0,0,0,0,1,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,62.0,0,0
419648,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192636,149443,True,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,0,0
436624,149443,True,0,1,0,0,0,15,0,2,0,0,0,1,0,0,9,0,2,0,14,0,2,0,0,0,0,0,0,0,0,389.0,0,0
218423,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812230,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904231,149443,True,0,1,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,244.0,0,0
85574,149443,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,64.0,112.0,0,0
789625,149443,True,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60.0,0,0
720247,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126729,149443,True,0,1,0,0,0,6,2,0,0,0,0,1,0,0,3,2,0,0,5,2,0,0,0,0,0,0,0,0,0,12.0,0,0
745850,149443,True,0,3,2,0,0,3,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0,183.0,0,0
681793,149443,True,0,4,0,0,0,17,0,0,1,0,0,4,0,0,3,0,0,1,13,0,0,1,0,0,0,0,0,0,118.0,861.0,0,0
361475,149443,True,0,102,2,0,0,291,4,0,2,0,0,102,2,0,15,1,0,1,189,2,0,2,0,0,0,0,0,0,2580.0,7307.0,0,0
891544,149443,True,0,7,2,0,0,43,3,0,0,0,0,7,2,0,13,1,0,0,36,1,0,0,0,0,0,0,0,0,65.0,515.0,0,0
1086355,149443,True,0,15,0,0,0,53,0,1,1,0,0,15,0,0,16,0,1,1,38,0,1,1,0,0,0,0,0,0,1126.0,3617.0,0,0
1103306,149443,True,0,3,2,0,0,11,3,0,0,0,0,3,2,0,6,1,0,0,8,1,0,0,0,0,0,0,0,0,101.0,243.0,0,0
671056,149443,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,281.0,0,0
1036062,149443,True,0,14,0,0,0,70,3,0,0,0,0,14,0,0,24,2,0,0,56,3,0,0,0,0,0,0,0,0,391.0,2065.0,0,0
87262,149443,True,0,1,0,0,0,76,1,0,1,0,0,1,0,0,25,1,0,1,75,1,0,1,0,0,0,0,0,0,132.0,3288.0,0,0
1019699,149443,True,0,3,0,0,0,43,0,2,0,0,0,3,0,0,15,0,1,0,40,0,2,0,0,0,0,0,0,0,50.0,1648.0,0,0
372520,149443,True,0,11,0,0,0,15,0,0,0,0,0,11,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,211.0,226.0,0,0
1040915,149443,True,0,1,0,0,0,10,0,1,0,0,0,1,0,0,2,0,1,0,9,0,1,0,0,0,0,0,0,0,0,277.0,0,0
163782,149443,True,0,13,2,0,1,50,4,1,1,0,0,11,2,0,13,2,1,0,33,2,1,0,2020.0,1451.0,0,2463.0,2084.0,2119.0,469.0,1582.0,0,0
695526,149443,True,0,1,0,0,0,7,0,1,1,0,0,1,0,0,5,0,1,1,6,0,1,1,0,0,0,0,0,0,16.0,228.0,0,0
702608,149443,True,0,3,0,0,0,48,0,1,0,0,0,3,0,0,13,0,1,0,45,0,1,0,0,0,0,0,0,0,160.0,1505.0,0,0
757685,149443,True,0,1,0,0,0,78,0,0,0,0,0,1,0,0,27,0,0,0,77,0,0,0,0,0,0,0,0,0,0,4958.0,0,0
1119706,149443,True,0,1,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,8.0,41.0,0,0
1114088,149443,True,0,1,0,0,0,28,1,0,0,0,0,1,0,0,3,1,0,0,27,1,0,0,0,0,0,0,0,0,6.0,738.0,0,0
771444,149443,True,0,1,0,0,0,8,1,0,0,0,0,1,0,0,6,1,0,0,7,1,0,0,0,0,0,0,0,0,159.0,256.0,0,0
554375,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765109,149443,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0
678590,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180442,149443,True,0,2,0,0,0,11,0,0,0,0,0,2,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,17.0,341.0,0,0
1130270,149443,True,0,2,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33.0,33.0,0,0
382976,149443,True,0,11,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.0,120.0,0,0
1076976,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674141,149443,True,0,3,0,0,0,48,0,1,1,0,0,3,0,0,24,0,1,1,45,0,1,1,0,0,0,0,0,0,18.0,1735.0,0,0
780821,149443,True,0,1,0,0,0,19,0,0,0,0,0,1,0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0,588.0,0,0
715403,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682482,149443,True,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863740,149443,True,0,2,0,0,0,7,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,62.0,92.0,0,0
465221,149443,True,0,60,0,1,0,346,0,1,3,0,0,60,0,1,40,0,0,3,286,0,0,3,0,0,0,0,0,0,1991.0,11391.0,0,0
340473,149443,True,0,2,0,0,0,11,0,0,0,0,0,2,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,19.0,145.0,0,0
790429,149443,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,0,0
710179,149443,True,0,17,0,0,0,47,0,0,1,0,0,17,0,0,13,0,0,1,30,0,0,1,0,0,0,0,0,0,450.0,1196.0,0,0
423522,149443,True,0,2,0,0,0,9,1,0,0,0,0,2,0,0,7,1,0,0,7,1,0,0,0,0,0,0,0,0,16.0,387.0,0,0
1139266,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094305,149443,True,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,0,0
1035934,149443,True,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743003,149443,True,0,2,0,0,0,17,1,0,0,0,0,2,0,0,7,1,0,0,15,1,0,0,0,0,0,0,0,0,69.0,673.0,0,0
498966,149443,True,0,2,0,0,0,36,0,0,2,0,0,2,0,0,10,0,0,1,34,0,0,2,0,0,0,0,0,0,11.0,1241.0,0,0
185625,149443,True,0,1,0,0,0,34,0,0,1,0,0,1,0,0,20,0,0,1,33,0,0,1,0,0,0,0,0,0,33.0,908.0,0,0
729758,149443,True,0,1,0,0,0,13,0,0,0,0,0,1,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,16.0,311.0,0,0
1084795,149443,True,0,2,0,1,0,3,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83.0,83.0,0,0
